transcript_id,gene_id
Mycgr3T95514,Mycgr3G95514
Mycgr3T95515,Mycgr3G95515
Mycgr3T95520,Mycgr3G95520
Mycgr3T95521,Mycgr3G95521
Mycgr3T95524,Mycgr3G95524
Mycgr3T95525,Mycgr3G95525
Mycgr3T95526,Mycgr3G95526
Mycgr3T95527,Mycgr3G95527
Mycgr3T95528,Mycgr3G95528
Mycgr3T95531,Mycgr3G95531
Mycgr3T95533,Mycgr3G95533
Mycgr3T95534,Mycgr3G95534
Mycgr3T95535,Mycgr3G95535
Mycgr3T95536,Mycgr3G95536
Mycgr3T95537,Mycgr3G95537
Mycgr3T95543,Mycgr3G95543
Mycgr3T95545,Mycgr3G95545
Mycgr3T95546,Mycgr3G95546
Mycgr3T95552,Mycgr3G95552
Mycgr3T95553,Mycgr3G95553
Mycgr3T95554,Mycgr3G95554
Mycgr3T95555,Mycgr3G95555
Mycgr3T95556,Mycgr3G95556
Mycgr3T95557,Mycgr3G95557
Mycgr3T95572,Mycgr3G95572
Mycgr3T95573,Mycgr3G95573
Mycgr3T95574,Mycgr3G95574
Mycgr3T95576,Mycgr3G95576
Mycgr3T95579,Mycgr3G95579
Mycgr3T95582,Mycgr3G95582
Mycgr3T95583,Mycgr3G95583
Mycgr3T95586,Mycgr3G95586
Mycgr3T95587,Mycgr3G95587
Mycgr3T95588,Mycgr3G95588
Mycgr3T95589,Mycgr3G95589
Mycgr3T95590,Mycgr3G95590
Mycgr3T95591,Mycgr3G95591
Mycgr3T95592,Mycgr3G95592
Mycgr3T95595,Mycgr3G95595
Mycgr3T95596,Mycgr3G95596
Mycgr3T95601,Mycgr3G95601
Mycgr3T95609,Mycgr3G95609
Mycgr3T95610,Mycgr3G95610
Mycgr3T95611,Mycgr3G95611
Mycgr3T95620,Mycgr3G95620
Mycgr3T95621,Mycgr3G95621
Mycgr3T95625,Mycgr3G95625
Mycgr3T95627,Mycgr3G95627
Mycgr3T95631,Mycgr3G95631
Mycgr3T95635,Mycgr3G95635
Mycgr3T95636,Mycgr3G95636
Mycgr3T95637,Mycgr3G95637
Mycgr3T95640,Mycgr3G95640
Mycgr3T95642,Mycgr3G95642
Mycgr3T95643,Mycgr3G95643
Mycgr3T95660,Mycgr3G95660
Mycgr3T95662,Mycgr3G95662
Mycgr3T95663,Mycgr3G95663
Mycgr3T95665,Mycgr3G95665
Mycgr3T95666,Mycgr3G95666
Mycgr3T95672,Mycgr3G95672
Mycgr3T95688,Mycgr3G95688
Mycgr3T95690,Mycgr3G95690
Mycgr3T95697,Mycgr3G95697
Mycgr3T95712,Mycgr3G95712
Mycgr3T95714,Mycgr3G95714
Mycgr3T95717,Mycgr3G95717
Mycgr3T95719,Mycgr3G95719
Mycgr3T95722,Mycgr3G95722
Mycgr3T95724,Mycgr3G95724
Mycgr3T95728,Mycgr3G95728
Mycgr3T95729,Mycgr3G95729
Mycgr3T95738,Mycgr3G95738
Mycgr3T95742,Mycgr3G95742
Mycgr3T95743,Mycgr3G95743
Mycgr3T95744,Mycgr3G95744
Mycgr3T95745,Mycgr3G95745
Mycgr3T95752,Mycgr3G95752
Mycgr3T95753,Mycgr3G95753
Mycgr3T95754,Mycgr3G95754
Mycgr3T95755,Mycgr3G95755
Mycgr3T95756,Mycgr3G95756
Mycgr3T95758,Mycgr3G95758
Mycgr3T95759,Mycgr3G95759
Mycgr3T95761,Mycgr3G95761
Mycgr3T95765,Mycgr3G95765
Mycgr3T95776,Mycgr3G95776
Mycgr3T95788,Mycgr3G95788
Mycgr3T95797,Mycgr3G95797
Mycgr3T95798,Mycgr3G95798
Mycgr3T95800,Mycgr3G95800
Mycgr3T95804,Mycgr3G95804
Mycgr3T95809,Mycgr3G95809
Mycgr3T95819,Mycgr3G95819
Mycgr3T95824,Mycgr3G95824
Mycgr3T95830,Mycgr3G95830
Mycgr3T95831,Mycgr3G95831
Mycgr3T95833,Mycgr3G95833
Mycgr3T95836,Mycgr3G95836
Mycgr3T95845,Mycgr3G95845
Mycgr3T95850,Mycgr3G95850
Mycgr3T95852,Mycgr3G95852
Mycgr3T95857,Mycgr3G95857
Mycgr3T95858,Mycgr3G95858
Mycgr3T95859,Mycgr3G95859
Mycgr3T95860,Mycgr3G95860
Mycgr3T95865,Mycgr3G95865
Mycgr3T95868,Mycgr3G95868
Mycgr3T95879,Mycgr3G95879
Mycgr3T95885,Mycgr3G95885
Mycgr3T95893,Mycgr3G95893
Mycgr3T95907,Mycgr3G95907
Mycgr3T95918,Mycgr3G95918
Mycgr3T95919,Mycgr3G95919
Mycgr3T95921,Mycgr3G95921
Mycgr3T95938,Mycgr3G95938
Mycgr3T95942,Mycgr3G95942
Mycgr3T95947,Mycgr3G95947
Mycgr3T95951,Mycgr3G95951
Mycgr3T95952,Mycgr3G95952
Mycgr3T95955,Mycgr3G95955
Mycgr3T95957,Mycgr3G95957
Mycgr3T95958,Mycgr3G95958
Mycgr3T95960,Mycgr3G95960
Mycgr3T95977,Mycgr3G95977
Mycgr3T95982,Mycgr3G95982
Mycgr3T95983,Mycgr3G95983
Mycgr3T95988,Mycgr3G95988
Mycgr3T95993,Mycgr3G95993
Mycgr3T95994,Mycgr3G95994
Mycgr3T95995,Mycgr3G95995
Mycgr3T95996,Mycgr3G95996
Mycgr3T95997,Mycgr3G95997
Mycgr3T95998,Mycgr3G95998
Mycgr3T95999,Mycgr3G95999
Mycgr3T96002,Mycgr3G96002
Mycgr3T96003,Mycgr3G96003
Mycgr3T96004,Mycgr3G96004
Mycgr3T96005,Mycgr3G96005
Mycgr3T96008,Mycgr3G96008
Mycgr3T96009,Mycgr3G96009
Mycgr3T96010,Mycgr3G96010
Mycgr3T96011,Mycgr3G96011
Mycgr3T96012,Mycgr3G96012
Mycgr3T96015,Mycgr3G96015
Mycgr3T96020,Mycgr3G96020
Mycgr3T96021,Mycgr3G96021
Mycgr3T96022,Mycgr3G96022
Mycgr3T96032,Mycgr3G96032
Mycgr3T96052,Mycgr3G96052
Mycgr3T96055,Mycgr3G96055
Mycgr3T96065,Mycgr3G96065
Mycgr3T96071,Mycgr3G96071
Mycgr3T96074,Mycgr3G96074
Mycgr3T96075,Mycgr3G96075
Mycgr3T96077,Mycgr3G96077
Mycgr3T96080,Mycgr3G96080
Mycgr3T96081,Mycgr3G96081
Mycgr3T96092,Mycgr3G96092
Mycgr3T96094,Mycgr3G96094
Mycgr3T96095,Mycgr3G96095
Mycgr3T96096,Mycgr3G96096
Mycgr3T96097,Mycgr3G96097
Mycgr3T96101,Mycgr3G96101
Mycgr3T96102,Mycgr3G96102
Mycgr3T96103,Mycgr3G96103
Mycgr3T96123,Mycgr3G96123
Mycgr3T96127,Mycgr3G96127
Mycgr3T96131,Mycgr3G96131
Mycgr3T96134,Mycgr3G96134
Mycgr3T96135,Mycgr3G96135
Mycgr3T96138,Mycgr3G96138
Mycgr3T96140,Mycgr3G96140
Mycgr3T96141,Mycgr3G96141
Mycgr3T96142,Mycgr3G96142
Mycgr3T96155,Mycgr3G96155
Mycgr3T96157,Mycgr3G96157
Mycgr3T96164,Mycgr3G96164
Mycgr3T96168,Mycgr3G96168
Mycgr3T96176,Mycgr3G96176
Mycgr3T96177,Mycgr3G96177
Mycgr3T96183,Mycgr3G96183
Mycgr3T96190,Mycgr3G96190
Mycgr3T96201,Mycgr3G96201
Mycgr3T96202,Mycgr3G96202
Mycgr3T96209,Mycgr3G96209
Mycgr3T96217,Mycgr3G96217
Mycgr3T96225,Mycgr3G96225
Mycgr3T96231,Mycgr3G96231
Mycgr3T96232,Mycgr3G96232
Mycgr3T96234,Mycgr3G96234
Mycgr3T96235,Mycgr3G96235
Mycgr3T96239,Mycgr3G96239
Mycgr3T96240,Mycgr3G96240
Mycgr3T96243,Mycgr3G96243
Mycgr3T96244,Mycgr3G96244
Mycgr3T96248,Mycgr3G96248
Mycgr3T96249,Mycgr3G96249
Mycgr3T96252,Mycgr3G96252
Mycgr3T96262,Mycgr3G96262
Mycgr3T96263,Mycgr3G96263
Mycgr3T96279,Mycgr3G96279
Mycgr3T96284,Mycgr3G96284
Mycgr3T96289,Mycgr3G96289
Mycgr3T96290,Mycgr3G96290
Mycgr3T96292,Mycgr3G96292
Mycgr3T96297,Mycgr3G96297
Mycgr3T96300,Mycgr3G96300
Mycgr3T96303,Mycgr3G96303
Mycgr3T96315,Mycgr3G96315
Mycgr3T96316,Mycgr3G96316
Mycgr3T96317,Mycgr3G96317
Mycgr3T96334,Mycgr3G96334
Mycgr3T96335,Mycgr3G96335
Mycgr3T96339,Mycgr3G96339
Mycgr3T96349,Mycgr3G96349
Mycgr3T96354,Mycgr3G96354
Mycgr3T96355,Mycgr3G96355
Mycgr3T96356,Mycgr3G96356
Mycgr3T96361,Mycgr3G96361
Mycgr3T96362,Mycgr3G96362
Mycgr3T96363,Mycgr3G96363
Mycgr3T96366,Mycgr3G96366
Mycgr3T96367,Mycgr3G96367
Mycgr3T96368,Mycgr3G96368
Mycgr3T96369,Mycgr3G96369
Mycgr3T96370,Mycgr3G96370
Mycgr3T96371,Mycgr3G96371
Mycgr3T96372,Mycgr3G96372
Mycgr3T96374,Mycgr3G96374
Mycgr3T96376,Mycgr3G96376
Mycgr3T96377,Mycgr3G96377
Mycgr3T96380,Mycgr3G96380
Mycgr3T96384,Mycgr3G96384
Mycgr3T96387,Mycgr3G96387
Mycgr3T96389,Mycgr3G96389
Mycgr3T96400,Mycgr3G96400
Mycgr3T96401,Mycgr3G96401
Mycgr3T96402,Mycgr3G96402
Mycgr3T96410,Mycgr3G96410
Mycgr3T96414,Mycgr3G96414
Mycgr3T96415,Mycgr3G96415
Mycgr3T96417,Mycgr3G96417
Mycgr3T96418,Mycgr3G96418
Mycgr3T96419,Mycgr3G96419
Mycgr3T96423,Mycgr3G96423
Mycgr3T96426,Mycgr3G96426
Mycgr3T96427,Mycgr3G96427
Mycgr3T96433,Mycgr3G96433
Mycgr3T96434,Mycgr3G96434
Mycgr3T96436,Mycgr3G96436
Mycgr3T96437,Mycgr3G96437
Mycgr3T96438,Mycgr3G96438
Mycgr3T96439,Mycgr3G96439
Mycgr3T96440,Mycgr3G96440
Mycgr3T96450,Mycgr3G96450
Mycgr3T96451,Mycgr3G96451
Mycgr3T96461,Mycgr3G96461
Mycgr3T96466,Mycgr3G96466
Mycgr3T96467,Mycgr3G96467
Mycgr3T96474,Mycgr3G96474
Mycgr3T96477,Mycgr3G96477
Mycgr3T96486,Mycgr3G96486
Mycgr3T96494,Mycgr3G96494
Mycgr3T96497,Mycgr3G96497
Mycgr3T96505,Mycgr3G96505
Mycgr3T96510,Mycgr3G96510
Mycgr3T96518,Mycgr3G96518
Mycgr3T96527,Mycgr3G96527
Mycgr3T96528,Mycgr3G96528
Mycgr3T96529,Mycgr3G96529
Mycgr3T96530,Mycgr3G96530
Mycgr3T96536,Mycgr3G96536
Mycgr3T96541,Mycgr3G96541
Mycgr3T96543,Mycgr3G96543
Mycgr3T96544,Mycgr3G96544
Mycgr3T96548,Mycgr3G96548
Mycgr3T96551,Mycgr3G96551
Mycgr3T96552,Mycgr3G96552
Mycgr3T96554,Mycgr3G96554
Mycgr3T96555,Mycgr3G96555
Mycgr3T96565,Mycgr3G96565
Mycgr3T96566,Mycgr3G96566
Mycgr3T96567,Mycgr3G96567
Mycgr3T96571,Mycgr3G96571
Mycgr3T96575,Mycgr3G96575
Mycgr3T96578,Mycgr3G96578
Mycgr3T96580,Mycgr3G96580
Mycgr3T96582,Mycgr3G96582
Mycgr3T96583,Mycgr3G96583
Mycgr3T96588,Mycgr3G96588
Mycgr3T96591,Mycgr3G96591
Mycgr3T96592,Mycgr3G96592
Mycgr3T96593,Mycgr3G96593
Mycgr3T96599,Mycgr3G96599
Mycgr3T96600,Mycgr3G96600
Mycgr3T96602,Mycgr3G96602
Mycgr3T96615,Mycgr3G96615
Mycgr3T96617,Mycgr3G96617
Mycgr3T96622,Mycgr3G96622
Mycgr3T96624,Mycgr3G96624
Mycgr3T96625,Mycgr3G96625
Mycgr3T96628,Mycgr3G96628
Mycgr3T96631,Mycgr3G96631
Mycgr3T96634,Mycgr3G96634
Mycgr3T96635,Mycgr3G96635
Mycgr3T96640,Mycgr3G96640
Mycgr3T96643,Mycgr3G96643
Mycgr3T96644,Mycgr3G96644
Mycgr3T96645,Mycgr3G96645
Mycgr3T96646,Mycgr3G96646
Mycgr3T96648,Mycgr3G96648
Mycgr3T96649,Mycgr3G96649
Mycgr3T96650,Mycgr3G96650
Mycgr3T96651,Mycgr3G96651
Mycgr3T96672,Mycgr3G96672
Mycgr3T96676,Mycgr3G96676
Mycgr3T96677,Mycgr3G96677
Mycgr3T96686,Mycgr3G96686
Mycgr3T96691,Mycgr3G96691
Mycgr3T96701,Mycgr3G96701
Mycgr3T96703,Mycgr3G96703
Mycgr3T96704,Mycgr3G96704
Mycgr3T96713,Mycgr3G96713
Mycgr3T96716,Mycgr3G96716
Mycgr3T96726,Mycgr3G96726
Mycgr3T96728,Mycgr3G96728
Mycgr3T96729,Mycgr3G96729
Mycgr3T96731,Mycgr3G96731
Mycgr3T96736,Mycgr3G96736
Mycgr3T96751,Mycgr3G96751
Mycgr3T96752,Mycgr3G96752
Mycgr3T96753,Mycgr3G96753
Mycgr3T96754,Mycgr3G96754
Mycgr3T96755,Mycgr3G96755
Mycgr3T96758,Mycgr3G96758
Mycgr3T96771,Mycgr3G96771
Mycgr3T96782,Mycgr3G96782
Mycgr3T96784,Mycgr3G96784
Mycgr3T96785,Mycgr3G96785
Mycgr3T96788,Mycgr3G96788
Mycgr3T96803,Mycgr3G96803
Mycgr3T96804,Mycgr3G96804
Mycgr3T96806,Mycgr3G96806
Mycgr3T96811,Mycgr3G96811
Mycgr3T96812,Mycgr3G96812
Mycgr3T96813,Mycgr3G96813
Mycgr3T96814,Mycgr3G96814
Mycgr3T96820,Mycgr3G96820
Mycgr3T96825,Mycgr3G96825
Mycgr3T96834,Mycgr3G96834
Mycgr3T96836,Mycgr3G96836
Mycgr3T96838,Mycgr3G96838
Mycgr3T96844,Mycgr3G96844
Mycgr3T96845,Mycgr3G96845
Mycgr3T96846,Mycgr3G96846
Mycgr3T96847,Mycgr3G96847
Mycgr3T96851,Mycgr3G96851
Mycgr3T96856,Mycgr3G96856
Mycgr3T96858,Mycgr3G96858
Mycgr3T96865,Mycgr3G96865
Mycgr3T96867,Mycgr3G96867
Mycgr3T96868,Mycgr3G96868
Mycgr3T96869,Mycgr3G96869
Mycgr3T96870,Mycgr3G96870
Mycgr3T96876,Mycgr3G96876
Mycgr3T96877,Mycgr3G96877
Mycgr3T96882,Mycgr3G96882
Mycgr3T96887,Mycgr3G96887
Mycgr3T96889,Mycgr3G96889
Mycgr3T96900,Mycgr3G96900
Mycgr3T96901,Mycgr3G96901
Mycgr3T96902,Mycgr3G96902
Mycgr3T96903,Mycgr3G96903
Mycgr3T96904,Mycgr3G96904
Mycgr3T96910,Mycgr3G96910
Mycgr3T96914,Mycgr3G96914
Mycgr3T96927,Mycgr3G96927
Mycgr3T96942,Mycgr3G96942
Mycgr3T96943,Mycgr3G96943
Mycgr3T96944,Mycgr3G96944
Mycgr3T96946,Mycgr3G96946
Mycgr3T96947,Mycgr3G96947
Mycgr3T96949,Mycgr3G96949
Mycgr3T96951,Mycgr3G96951
Mycgr3T96962,Mycgr3G96962
Mycgr3T96972,Mycgr3G96972
Mycgr3T96981,Mycgr3G96981
Mycgr3T96984,Mycgr3G96984
Mycgr3T96992,Mycgr3G96992
Mycgr3T96993,Mycgr3G96993
Mycgr3T96994,Mycgr3G96994
Mycgr3T96997,Mycgr3G96997
Mycgr3T96998,Mycgr3G96998
Mycgr3T97002,Mycgr3G97002
Mycgr3T97003,Mycgr3G97003
Mycgr3T97004,Mycgr3G97004
Mycgr3T97006,Mycgr3G97006
Mycgr3T97016,Mycgr3G97016
Mycgr3T97024,Mycgr3G97024
Mycgr3T97025,Mycgr3G97025
Mycgr3T97031,Mycgr3G97031
Mycgr3T97032,Mycgr3G97032
Mycgr3T97034,Mycgr3G97034
Mycgr3T97035,Mycgr3G97035
Mycgr3T97041,Mycgr3G97041
Mycgr3T97048,Mycgr3G97048
Mycgr3T97049,Mycgr3G97049
Mycgr3T97053,Mycgr3G97053
Mycgr3T97057,Mycgr3G97057
Mycgr3T97060,Mycgr3G97060
Mycgr3T97064,Mycgr3G97064
Mycgr3T97069,Mycgr3G97069
Mycgr3T97071,Mycgr3G97071
Mycgr3T97075,Mycgr3G97075
Mycgr3T97076,Mycgr3G97076
Mycgr3T97077,Mycgr3G97077
Mycgr3T97078,Mycgr3G97078
Mycgr3T97079,Mycgr3G97079
Mycgr3T97082,Mycgr3G97082
Mycgr3T97083,Mycgr3G97083
Mycgr3T97089,Mycgr3G97089
Mycgr3T97103,Mycgr3G97103
Mycgr3T97115,Mycgr3G97115
Mycgr3T97124,Mycgr3G97124
Mycgr3T97134,Mycgr3G97134
Mycgr3T97138,Mycgr3G97138
Mycgr3T97139,Mycgr3G97139
Mycgr3T97141,Mycgr3G97141
Mycgr3T97150,Mycgr3G97150
Mycgr3T97153,Mycgr3G97153
Mycgr3T97155,Mycgr3G97155
Mycgr3T97160,Mycgr3G97160
Mycgr3T97161,Mycgr3G97161
Mycgr3T97162,Mycgr3G97162
Mycgr3T97163,Mycgr3G97163
Mycgr3T97165,Mycgr3G97165
Mycgr3T97166,Mycgr3G97166
Mycgr3T97167,Mycgr3G97167
Mycgr3T97168,Mycgr3G97168
Mycgr3T97171,Mycgr3G97171
Mycgr3T97176,Mycgr3G97176
Mycgr3T97178,Mycgr3G97178
Mycgr3T97179,Mycgr3G97179
Mycgr3T97180,Mycgr3G97180
Mycgr3T97182,Mycgr3G97182
Mycgr3T97196,Mycgr3G97196
Mycgr3T97197,Mycgr3G97197
Mycgr3T97203,Mycgr3G97203
Mycgr3T97209,Mycgr3G97209
Mycgr3T97210,Mycgr3G97210
Mycgr3T97212,Mycgr3G97212
Mycgr3T97214,Mycgr3G97214
Mycgr3T97215,Mycgr3G97215
Mycgr3T97226,Mycgr3G97226
Mycgr3T97233,Mycgr3G97233
Mycgr3T97235,Mycgr3G97235
Mycgr3T97237,Mycgr3G97237
Mycgr3T97241,Mycgr3G97241
Mycgr3T97242,Mycgr3G97242
Mycgr3T97243,Mycgr3G97243
Mycgr3T97246,Mycgr3G97246
Mycgr3T97259,Mycgr3G97259
Mycgr3T97261,Mycgr3G97261
Mycgr3T97262,Mycgr3G97262
Mycgr3T97265,Mycgr3G97265
Mycgr3T97279,Mycgr3G97279
Mycgr3T97280,Mycgr3G97280
Mycgr3T97283,Mycgr3G97283
Mycgr3T97284,Mycgr3G97284
Mycgr3T97287,Mycgr3G97287
Mycgr3T97289,Mycgr3G97289
Mycgr3T97295,Mycgr3G97295
Mycgr3T97297,Mycgr3G97297
Mycgr3T97302,Mycgr3G97302
Mycgr3T97305,Mycgr3G97305
Mycgr3T97319,Mycgr3G97319
Mycgr3T97320,Mycgr3G97320
Mycgr3T97321,Mycgr3G97321
Mycgr3T97322,Mycgr3G97322
Mycgr3T97327,Mycgr3G97327
Mycgr3T97328,Mycgr3G97328
Mycgr3T97329,Mycgr3G97329
Mycgr3T97330,Mycgr3G97330
Mycgr3T97333,Mycgr3G97333
Mycgr3T97336,Mycgr3G97336
Mycgr3T97342,Mycgr3G97342
Mycgr3T97345,Mycgr3G97345
Mycgr3T97358,Mycgr3G97358
Mycgr3T97361,Mycgr3G97361
Mycgr3T97363,Mycgr3G97363
Mycgr3T97369,Mycgr3G97369
Mycgr3T97371,Mycgr3G97371
Mycgr3T97372,Mycgr3G97372
Mycgr3T97374,Mycgr3G97374
Mycgr3T97379,Mycgr3G97379
Mycgr3T97382,Mycgr3G97382
Mycgr3T97383,Mycgr3G97383
Mycgr3T97384,Mycgr3G97384
Mycgr3T97389,Mycgr3G97389
Mycgr3T97402,Mycgr3G97402
Mycgr3T97404,Mycgr3G97404
Mycgr3T97416,Mycgr3G97416
Mycgr3T97419,Mycgr3G97419
Mycgr3T97426,Mycgr3G97426
Mycgr3T97431,Mycgr3G97431
Mycgr3T97433,Mycgr3G97433
Mycgr3T97443,Mycgr3G97443
Mycgr3T97444,Mycgr3G97444
Mycgr3T97449,Mycgr3G97449
Mycgr3T97451,Mycgr3G97451
Mycgr3T97455,Mycgr3G97455
Mycgr3T97465,Mycgr3G97465
Mycgr3T97466,Mycgr3G97466
Mycgr3T97474,Mycgr3G97474
Mycgr3T97477,Mycgr3G97477
Mycgr3T97483,Mycgr3G97483
Mycgr3T97486,Mycgr3G97486
Mycgr3T97493,Mycgr3G97493
Mycgr3T97494,Mycgr3G97494
Mycgr3T97498,Mycgr3G97498
Mycgr3T97500,Mycgr3G97500
Mycgr3T97502,Mycgr3G97502
Mycgr3T97511,Mycgr3G97511
Mycgr3T97518,Mycgr3G97518
Mycgr3T97523,Mycgr3G97523
Mycgr3T97524,Mycgr3G97524
Mycgr3T97525,Mycgr3G97525
Mycgr3T97526,Mycgr3G97526
Mycgr3T97527,Mycgr3G97527
Mycgr3T97532,Mycgr3G97532
Mycgr3T97533,Mycgr3G97533
Mycgr3T97535,Mycgr3G97535
Mycgr3T97536,Mycgr3G97536
Mycgr3T97538,Mycgr3G97538
Mycgr3T97539,Mycgr3G97539
Mycgr3T97540,Mycgr3G97540
Mycgr3T97541,Mycgr3G97541
Mycgr3T97542,Mycgr3G97542
Mycgr3T97543,Mycgr3G97543
Mycgr3T97547,Mycgr3G97547
Mycgr3T97549,Mycgr3G97549
Mycgr3T97550,Mycgr3G97550
Mycgr3T97552,Mycgr3G97552
Mycgr3T97553,Mycgr3G97553
Mycgr3T97554,Mycgr3G97554
Mycgr3T97555,Mycgr3G97555
Mycgr3T97556,Mycgr3G97556
Mycgr3T97557,Mycgr3G97557
Mycgr3T97558,Mycgr3G97558
Mycgr3T97559,Mycgr3G97559
Mycgr3T97560,Mycgr3G97560
Mycgr3T97562,Mycgr3G97562
Mycgr3T97564,Mycgr3G97564
Mycgr3T97566,Mycgr3G97566
Mycgr3T97567,Mycgr3G97567
Mycgr3T97568,Mycgr3G97568
Mycgr3T97571,Mycgr3G97571
Mycgr3T97573,Mycgr3G97573
Mycgr3T97574,Mycgr3G97574
Mycgr3T97575,Mycgr3G97575
Mycgr3T97579,Mycgr3G97579
Mycgr3T97580,Mycgr3G97580
Mycgr3T97582,Mycgr3G97582
Mycgr3T97584,Mycgr3G97584
Mycgr3T97585,Mycgr3G97585
Mycgr3T97586,Mycgr3G97586
Mycgr3T97588,Mycgr3G97588
Mycgr3T97592,Mycgr3G97592
Mycgr3T97594,Mycgr3G97594
Mycgr3T97599,Mycgr3G97599
Mycgr3T97602,Mycgr3G97602
Mycgr3T97605,Mycgr3G97605
Mycgr3T97606,Mycgr3G97606
Mycgr3T97608,Mycgr3G97608
Mycgr3T97609,Mycgr3G97609
Mycgr3T97610,Mycgr3G97610
Mycgr3T97613,Mycgr3G97613
Mycgr3T97615,Mycgr3G97615
Mycgr3T97616,Mycgr3G97616
Mycgr3T97617,Mycgr3G97617
Mycgr3T97618,Mycgr3G97618
Mycgr3T97619,Mycgr3G97619
Mycgr3T97621,Mycgr3G97621
Mycgr3T97622,Mycgr3G97622
Mycgr3T97623,Mycgr3G97623
Mycgr3T97624,Mycgr3G97624
Mycgr3T97625,Mycgr3G97625
Mycgr3T97626,Mycgr3G97626
Mycgr3T97627,Mycgr3G97627
Mycgr3T97628,Mycgr3G97628
Mycgr3T97634,Mycgr3G97634
Mycgr3T97635,Mycgr3G97635
Mycgr3T97636,Mycgr3G97636
Mycgr3T97637,Mycgr3G97637
Mycgr3T97638,Mycgr3G97638
Mycgr3T97639,Mycgr3G97639
Mycgr3T97640,Mycgr3G97640
Mycgr3T97641,Mycgr3G97641
Mycgr3T97642,Mycgr3G97642
Mycgr3T97643,Mycgr3G97643
Mycgr3T97646,Mycgr3G97646
Mycgr3T97649,Mycgr3G97649
Mycgr3T97650,Mycgr3G97650
Mycgr3T97651,Mycgr3G97651
Mycgr3T97653,Mycgr3G97653
Mycgr3T97654,Mycgr3G97654
Mycgr3T97655,Mycgr3G97655
Mycgr3T97656,Mycgr3G97656
Mycgr3T97657,Mycgr3G97657
Mycgr3T97658,Mycgr3G97658
Mycgr3T97659,Mycgr3G97659
Mycgr3T97660,Mycgr3G97660
Mycgr3T97661,Mycgr3G97661
Mycgr3T97662,Mycgr3G97662
Mycgr3T97663,Mycgr3G97663
Mycgr3T97664,Mycgr3G97664
Mycgr3T97665,Mycgr3G97665
Mycgr3T97666,Mycgr3G97666
Mycgr3T97667,Mycgr3G97667
Mycgr3T97668,Mycgr3G97668
Mycgr3T97669,Mycgr3G97669
Mycgr3T97670,Mycgr3G97670
Mycgr3T97672,Mycgr3G97672
Mycgr3T97673,Mycgr3G97673
Mycgr3T97674,Mycgr3G97674
Mycgr3T97675,Mycgr3G97675
Mycgr3T97676,Mycgr3G97676
Mycgr3T97678,Mycgr3G97678
Mycgr3T97679,Mycgr3G97679
Mycgr3T97681,Mycgr3G97681
Mycgr3T97683,Mycgr3G97683
Mycgr3T97684,Mycgr3G97684
Mycgr3T97685,Mycgr3G97685
Mycgr3T97687,Mycgr3G97687
Mycgr3T97688,Mycgr3G97688
Mycgr3T97689,Mycgr3G97689
Mycgr3T97690,Mycgr3G97690
Mycgr3T97693,Mycgr3G97693
Mycgr3T97694,Mycgr3G97694
Mycgr3T97695,Mycgr3G97695
Mycgr3T97696,Mycgr3G97696
Mycgr3T97697,Mycgr3G97697
Mycgr3T97699,Mycgr3G97699
Mycgr3T97702,Mycgr3G97702
Mycgr3T97703,Mycgr3G97703
Mycgr3T97705,Mycgr3G97705
Mycgr3T97706,Mycgr3G97706
Mycgr3T97707,Mycgr3G97707
Mycgr3T97708,Mycgr3G97708
Mycgr3T97709,Mycgr3G97709
Mycgr3T97710,Mycgr3G97710
Mycgr3T97711,Mycgr3G97711
Mycgr3T97712,Mycgr3G97712
Mycgr3T97713,Mycgr3G97713
Mycgr3T97714,Mycgr3G97714
Mycgr3T97715,Mycgr3G97715
Mycgr3T97716,Mycgr3G97716
Mycgr3T97717,Mycgr3G97717
Mycgr3T97719,Mycgr3G97719
Mycgr3T97720,Mycgr3G97720
Mycgr3T97721,Mycgr3G97721
Mycgr3T97722,Mycgr3G97722
Mycgr3T97723,Mycgr3G97723
Mycgr3T97724,Mycgr3G97724
Mycgr3T97725,Mycgr3G97725
Mycgr3T97727,Mycgr3G97727
Mycgr3T97728,Mycgr3G97728
Mycgr3T97729,Mycgr3G97729
Mycgr3T97730,Mycgr3G97730
Mycgr3T97731,Mycgr3G97731
Mycgr3T97732,Mycgr3G97732
Mycgr3T97733,Mycgr3G97733
Mycgr3T97734,Mycgr3G97734
Mycgr3T97735,Mycgr3G97735
Mycgr3T97736,Mycgr3G97736
Mycgr3T97737,Mycgr3G97737
Mycgr3T97738,Mycgr3G97738
Mycgr3T97739,Mycgr3G97739
Mycgr3T97740,Mycgr3G97740
Mycgr3T97741,Mycgr3G97741
Mycgr3T97742,Mycgr3G97742
Mycgr3T97743,Mycgr3G97743
Mycgr3T97744,Mycgr3G97744
Mycgr3T97745,Mycgr3G97745
Mycgr3T97746,Mycgr3G97746
Mycgr3T97747,Mycgr3G97747
Mycgr3T97748,Mycgr3G97748
Mycgr3T97749,Mycgr3G97749
Mycgr3T97750,Mycgr3G97750
Mycgr3T97751,Mycgr3G97751
Mycgr3T97752,Mycgr3G97752
Mycgr3T97753,Mycgr3G97753
Mycgr3T97755,Mycgr3G97755
Mycgr3T97756,Mycgr3G97756
Mycgr3T97757,Mycgr3G97757
Mycgr3T97759,Mycgr3G97759
Mycgr3T97761,Mycgr3G97761
Mycgr3T97762,Mycgr3G97762
